id,PXORDX,OLDPXORDX,CODETYPE,CCID,CONCEPTID,VOCABULARYID,DOMAINID,TRACK,STANCON,CODE,CODEWS,CODESCHEME,LONGDESC,SHORTDESC,CODESTATUS,CODECHANGE,CODECYEAR,CODEPTYPE,CODEBSTATUS,CODECCSTATUS,SEX_CD,ANATOC,POACS,POACC,POACCY,VALIDSD,VALIDED,INVALIDR,CREATE_DT
102,D,D,I09,"5-dig billing code",44823932,ICD9CM,Condition,Medical,NULL,01004,010.04,ICD9DIAG,"Primary tuberculous infection, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Primary tuberculous infection, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
103,D,D,I09,"5-dig billing code",44819308,ICD9CM,Condition,Medical,NULL,01005,010.05,ICD9DIAG,"Primary tuberculous infection, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Primary tuberculous infection, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
104,D,D,I09,"5-dig billing code",44819309,ICD9CM,Condition,Medical,NULL,01006,010.06,ICD9DIAG,"Primary tuberculous infection, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Primary tuberculous infection, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
105,D,D,I09,"4-dig nonbill code",44836737,ICD9CM,Condition,Medical,NULL,0101,010.1,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis","Tuberculous pleurisy in primary progressive tuberculosis",I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
106,D,D,I09,"5-dig billing code",44835570,ICD9CM,Condition,Medical,NULL,01010,010.10,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis, unspecified","Tuberculous pleurisy in primary progressive tuberculosis, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
107,D,D,I09,"5-dig billing code",44820522,ICD9CM,Condition,Medical,NULL,01011,010.11,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis, bacteriological or histological examination not done","Tuberculous pleurisy in primary progressive tuberculosis, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
108,D,D,I09,"5-dig billing code",44825098,ICD9CM,Condition,Medical,NULL,01012,010.12,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis, bacteriological or histological examination unknown (at present)","Tuberculous pleurisy in primary progressive tuberculosis, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
109,D,D,I09,"5-dig billing code",44820523,ICD9CM,Condition,Medical,NULL,01013,010.13,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli found (in sputum) by microscopy","Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
110,D,D,I09,"5-dig billing code",44822776,ICD9CM,Condition,Medical,NULL,01014,010.14,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
111,D,D,I09,"5-dig billing code",44827451,ICD9CM,Condition,Medical,NULL,01015,010.15,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
112,D,D,I09,"5-dig billing code",44828630,ICD9CM,Condition,Medical,NULL,01016,010.16,ICD9DIAG,"Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculous pleurisy in primary progressive tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
113,D,D,I09,"4-dig nonbill code",44821634,ICD9CM,Condition,Medical,NULL,0108,010.8,ICD9DIAG,"Other primary progressive tuberculosis infection","Other primary progressive tuberculosis",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
114,D,D,I09,"5-dig billing code",44830885,ICD9CM,Condition,Medical,NULL,01080,010.80,ICD9DIAG,"Other primary progressive tuberculosis, unspecified","Other primary progressive tuberculosis, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
115,D,D,I09,"5-dig billing code",44819310,ICD9CM,Condition,Medical,NULL,01081,010.81,ICD9DIAG,"Other primary progressive tuberculosis, bacteriological or histological examination not done","Other primary progressive tuberculosis, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
116,D,D,I09,"5-dig billing code",44834389,ICD9CM,Condition,Medical,NULL,01082,010.82,ICD9DIAG,"Other primary progressive tuberculosis, bacteriological or histological examination unknown (at present)","Other primary progressive tuberculosis, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
117,D,D,I09,"5-dig billing code",44822777,ICD9CM,Condition,Medical,NULL,01083,010.83,ICD9DIAG,"Other primary progressive tuberculosis, tubercle bacilli found (in sputum) by microscopy","Other primary progressive tuberculosis, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
118,D,D,I09,"5-dig billing code",44827452,ICD9CM,Condition,Medical,NULL,01084,010.84,ICD9DIAG,"Other primary progressive tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Other primary progressive tuberculosis, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
119,D,D,I09,"5-dig billing code",44836738,ICD9CM,Condition,Medical,NULL,01085,010.85,ICD9DIAG,"Other primary progressive tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Other primary progressive tuberculosis, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
120,D,D,I09,"5-dig billing code",44822778,ICD9CM,Condition,Medical,NULL,01086,010.86,ICD9DIAG,"Other primary progressive tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Other primary progressive tuberculosis, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
121,D,D,I09,"4-dig nonbill code",44835571,ICD9CM,Condition,Medical,NULL,0109,010.9,ICD9DIAG,"Primary tuberculous infection, unspecified type","Primary tuberculous infection, unspecified type",I,Deleted,2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
122,D,D,I09,"5-dig billing code",44832037,ICD9CM,Condition,Medical,NULL,01090,010.90,ICD9DIAG,"Primary tuberculous infection, unspecified, unspecified","Primary tuberculous infection, unspecified, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
123,D,D,I09,"5-dig billing code",44830886,ICD9CM,Condition,Medical,NULL,01091,010.91,ICD9DIAG,"Primary tuberculous infection, unspecified, bacteriological or histological examination not done","Primary tuberculous infection, unspecified, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
124,D,D,I09,"5-dig billing code",44822779,ICD9CM,Condition,Medical,NULL,01092,010.92,ICD9DIAG,"Primary tuberculous infection, unspecified, bacteriological or histological examination unknown (at present)","Primary tuberculous infection, unspecified, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
125,D,D,I09,"5-dig billing code",44835572,ICD9CM,Condition,Medical,NULL,01093,010.93,ICD9DIAG,"Primary tuberculous infection, unspecified, tubercle bacilli found (in sputum) by microscopy","Primary tuberculous infection, unspecified, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
126,D,D,I09,"5-dig billing code",44825099,ICD9CM,Condition,Medical,NULL,01094,010.94,ICD9DIAG,"Primary tuberculous infection, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Primary tuberculous infection, unspecified, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
127,D,D,I09,"5-dig billing code",44830887,ICD9CM,Condition,Medical,NULL,01095,010.95,ICD9DIAG,"Primary tuberculous infection, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Primary tuberculous infection, unspecified, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
128,D,D,I09,"5-dig billing code",44819311,ICD9CM,Condition,Medical,NULL,01096,010.96,ICD9DIAG,"Primary tuberculous infection, unspecified, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Primary tuberculous infection, unspecified, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
129,D,D,I09,"3-dig nonbill code",44828631,ICD9CM,Condition,Medical,NULL,011,011,ICD9DIAG,"Pulmonary tuberculosis","Pulmonary tuberculosis",I,Deleted,2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
130,D,D,I09,"4-dig nonbill code",44834390,ICD9CM,Condition,Medical,NULL,0110,011.0,ICD9DIAG,"Tuberculosis of lung, infiltrative","Tuberculosis of lung, infiltrative",I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
131,D,D,I09,"5-dig billing code",44821635,ICD9CM,Condition,Medical,NULL,01100,011.00,ICD9DIAG,"Tuberculosis of lung, infiltrative, unspecified","Tuberculosis of lung, infiltrative, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
132,D,D,I09,"5-dig billing code",44830888,ICD9CM,Condition,Medical,NULL,01101,011.01,ICD9DIAG,"Tuberculosis of lung, infiltrative, bacteriological or histological examination not done","Tuberculosis of lung, infiltrative, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
133,D,D,I09,"5-dig billing code",44829703,ICD9CM,Condition,Medical,NULL,01102,011.02,ICD9DIAG,"Tuberculosis of lung, infiltrative, bacteriological or histological examination unknown (at present)","Tuberculosis of lung, infiltrative, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
134,D,D,I09,"5-dig billing code",44829704,ICD9CM,Condition,Medical,NULL,01103,011.03,ICD9DIAG,"Tuberculosis of lung, infiltrative, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of lung, infiltrative, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
135,D,D,I09,"5-dig billing code",44822780,ICD9CM,Condition,Medical,NULL,01104,011.04,ICD9DIAG,"Tuberculosis of lung, infiltrative, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of lung, infiltrative, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
136,D,D,I09,"5-dig billing code",44822781,ICD9CM,Condition,Medical,NULL,01105,011.05,ICD9DIAG,"Tuberculosis of lung, infiltrative, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of lung, infiltrative, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
137,D,D,I09,"5-dig billing code",44832038,ICD9CM,Condition,Medical,NULL,01106,011.06,ICD9DIAG,"Tuberculosis of lung, infiltrative, tubercle bacilli not found bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of lung, infiltrative, tubercle bacilli not found bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
138,D,D,I09,"4-dig nonbill code",44822782,ICD9CM,Condition,Medical,NULL,0111,011.1,ICD9DIAG,"Tuberculosis of lung, nodular","Tuberculosis of lung, nodular",I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
139,D,D,I09,"5-dig billing code",44830889,ICD9CM,Condition,Medical,NULL,01110,011.10,ICD9DIAG,"Tuberculosis of lung, nodular, unspecified","Tuberculosis of lung, nodular, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
140,D,D,I09,"5-dig billing code",44827453,ICD9CM,Condition,Medical,NULL,01111,011.11,ICD9DIAG,"Tuberculosis of lung, nodular, bacteriological or histological examination not done","Tuberculosis of lung, nodular, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
141,D,D,I09,"5-dig billing code",44835573,ICD9CM,Condition,Medical,NULL,01112,011.12,ICD9DIAG,"Tuberculosis of lung, nodular, bacteriological or histological examination unknown (at present)","Tuberculosis of lung, nodular, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
142,D,D,I09,"5-dig billing code",44820524,ICD9CM,Condition,Medical,NULL,01113,011.13,ICD9DIAG,"Tuberculosis of lung, nodular, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of lung, nodular, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
143,D,D,I09,"5-dig billing code",44832039,ICD9CM,Condition,Medical,NULL,01114,011.14,ICD9DIAG,"Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of lung, nodular, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
144,D,D,I09,"5-dig billing code",44830890,ICD9CM,Condition,Medical,NULL,01115,011.15,ICD9DIAG,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
145,D,D,I09,"5-dig billing code",44829705,ICD9CM,Condition,Medical,NULL,01116,011.16,ICD9DIAG,"Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of lung, nodular, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
146,D,D,I09,"4-dig nonbill code",44832040,ICD9CM,Condition,Medical,NULL,0112,011.2,ICD9DIAG,"Tuberculosis of lung with cavitation","Tuberculosis of lung with cavitation",I,Deleted,2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
147,D,D,I09,"5-dig billing code",44821636,ICD9CM,Condition,Medical,NULL,01120,011.20,ICD9DIAG,"Tuberculosis of lung with cavitation, unspecified","Tuberculosis of lung with cavitation, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
148,D,D,I09,"5-dig billing code",44827454,ICD9CM,Condition,Medical,NULL,01121,011.21,ICD9DIAG,"Tuberculosis of lung with cavitation, bacteriological or histological examination not done","Tuberculosis of lung with cavitation, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
149,D,D,I09,"5-dig billing code",44825100,ICD9CM,Condition,Medical,NULL,01122,011.22,ICD9DIAG,"Tuberculosis of lung with cavitation, bacteriological or histological examination unknown (at present)","Tuberculosis of lung with cavitation, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
150,D,D,I09,"5-dig billing code",44822783,ICD9CM,Condition,Medical,NULL,01123,011.23,ICD9DIAG,"Tuberculosis of lung with cavitation, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of lung with cavitation, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
151,D,D,I09,"5-dig billing code",44819312,ICD9CM,Condition,Medical,NULL,01124,011.24,ICD9DIAG,"Tuberculosis of lung with cavitation, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of lung with cavitation, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
152,D,D,I09,"5-dig billing code",44827455,ICD9CM,Condition,Medical,NULL,01125,011.25,ICD9DIAG,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
153,D,D,I09,"5-dig billing code",44819313,ICD9CM,Condition,Medical,NULL,01126,011.26,ICD9DIAG,"Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of lung with cavitation, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
